lat,lng,name,type,grade
-75.1431779114975,39.968050492237204,WILLIAM W. BODINE HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.17667400002091,39.9146989996602,F. AMEDEE BREGY SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.06660470962541,40.000300819612896,BRIDESBURG SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.127256740424,39.9866174799487,HENRY A. BROWN SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.02462520159641,40.0434625873175,JOSEPH H. BROWN SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.2435629997548,39.952791181364205,WILLIAM C. BRYANT SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1524810003661,40.0536310003,BUILDING 21,DISTRICT,HIGH SCHOOL
-75.0841420000545,40.038956999886395,LAURA H. CARNELL SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.2507744306294,39.975518740361,LEWIS C. CASSIDY ACADEMICS PLUS SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.2399109995978,39.927435000246,JOSEPH W. CATHARINE SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.13502076955609,40.017958178978795,CAYUGA SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.1507482501065,40.0372850996777,CENTRAL HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.1704930003667,39.9346369997854,GEORGE W. CHILDS SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1297359997178,40.0068189997667,ROBERTO CLEMENTE SCHOOL,DISTRICT,MIDDLE SCHOOL
-75.2162889996761,39.9405200004362,BENJAMIN B. COMEGYS SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.0091087996044,40.120964859453004,WATSON COMLY SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.18179300014,39.9295920005011,DELAPLAINE MCDANIEL SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1412486595634,39.983051277898205,WILLIAM MCKINLEY SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1647179997526,39.9785869996672,GENERAL GEORGE G. MEADE SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.0442060000583,40.0456069996094,AUSTIN MEEHAN SCHOOL,DISTRICT,MIDDLE SCHOOL
-75.1509983238488,39.9396621938909,WILLIAM M. MEREDITH SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.19160902535991,40.013529959142794,THOMAS MIFFLIN SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.2232910001311,39.936814270280706,S. WEIR MITCHELL SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1359125504147,39.9747321049644,JOHN MOFFET SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.07691200042059,40.0491350004486,J. HAMPTON MOORE SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.1786600001118,39.9754389995936,ROBERT MORRIS SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1295056341895,40.029500987763704,ANDREW J. MORRISON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.22690402300941,39.923666228150395,THOMAS G. MORTON SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.2418442201685,39.9445319905671,MOTIVATION HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.13555234034379,40.00115988457829,HONORABLE LUIS MUNOZ-MARIN SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.21581479344141,39.9644359482415,MIDDLE YEARS ALTERNATIVE SCHOOL,DISTRICT,MIDDLE SCHOOL
-75.15383000011141,39.9366940002475,GEORGE W. NEBINGER SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.0711835496196,40.0556440899136,NORTHEAST HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.12087263396829,40.0311012601713,OLNEY SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.254482769187,39.9741295737773,OVERBROOK EDUCATIONAL CENTER,DISTRICT,ELEMENTARY/MIDDLE
-75.0895276729864,40.0083429261069,CHRIST INDEPENDENT BAPTIST ACADEMY,PRIVATE,
-75.2036036988725,39.975254763890796,HIGH SCHOOL OF THE FUTURE,DISTRICT,HIGH SCHOOL
-75.1751743756385,40.071214298362,HILL-FREEDMAN WORLD ACADEMY,DISTRICT,MIDDLE/HIGH
-75.0091080508417,40.0549887736766,THOMAS HOLME SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.10225689012641,40.00841312333979,FRANCIS HOPKINSON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.194819995356,40.0591252651313,HENRY H. HOUSTON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1422093713412,40.0413185655449,JULIA W. HOWE SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.1321278870912,39.9874083788568,WILLIAM H. HUNTER SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1634809995532,39.9346230003901,ANDREW JACKSON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.20336828536409,40.0747980046461,JENKS ACADEMY FOR ARTS AND SCIENCES,DISTRICT,ELEMENTARY/MIDDLE
-75.1683669995238,39.9187729997317,ABRAM S. JENKS SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.1110292100205,40.012841219646894,JUNIATA PARK ACADEMY,DISTRICT,ELEMENTARY/MIDDLE
-75.1481293493631,39.9638575296874,GENERAL PHILIP KEARNY SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1803268894624,39.9803917298931,WILLIAM D. KELLEY SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.17242149354979,40.0251082134133,JOHN B. KELLY SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.1540634698108,40.005112619077,KENDERTON ELEMENTARY SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1334062072035,39.977305713307295,KENSINGTON HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS,DISTRICT,HIGH SCHOOL
-75.1285104225718,39.9847326185923,KENSINGTON HEALTH SCIENCES ACADEMY,DISTRICT,HIGH SCHOOL
-75.12636908375559,39.9844316050371,KENSINGTON HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.1605097359252,39.920883179728705,FRANCIS S. KEY SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.16167785536359,40.056462024960496,MARTIN LUTHER KING HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.1564659995204,39.9300199997864,ELIZA B. KIRKBRIDE SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.24584610932341,39.982258059580204,OVERBROOK SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.2385560002224,39.9810280001367,OVERBROOK HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.1592864998634,39.9630050104016,PARKWAY CENTER CITY MIDDLE COLLEGE HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.21580855472541,39.964602642463205,PARKWAY WEST HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.1651703669058,40.0564530955096,PARKWAY NORTHWEST HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.2367619993278,39.9160950003144,JOHN M. PATTERSON SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.1683170543481,39.9986220304899,THOMAS M. PEIRCE SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.2081869999629,39.9530989999409,SADIE ALEXANDER SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1271550438141,39.9727083207381,PENN TREATY HIGH SCHOOL,DISTRICT,MIDDLE/HIGH
-75.1507814774704,40.0433940035014,JOSEPH PENNELL SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.15894649056241,40.0652550495601,SAMUEL PENNYPACKER SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.2476230902229,39.9078123231605,PENROSE SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1544359419315,39.9854080807839,PHILADELPHIA MILITARY ACADEMY,DISTRICT,HIGH SCHOOL
-75.1626440495439,39.961021589463,PHILADELPHIA VIRTUAL ACADEMY,DISTRICT,MIDDLE/HIGH
-75.0271300001863,40.060116000302294,ROBERT B. POLLOCK SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.1407362876249,39.997177915513895,POTTER-THOMAS SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1630048885049,40.0271175120535,DEPAUL CATHOLIC SCHOOL,PRIVATE,ELEMENTARY/MIDDLE
-75.2466048933796,39.9831952611494,63RD ST MULTICULTURAL ACADEMY OF ACADEMIC EXCELLENCE,PRIVATE,ELEMENTARY/MIDDLE/HIGH
-75.22800590579821,39.925610542829105,LEGACY CHRISTIAN ACADEMY,PRIVATE,ELEMENTARY/MIDDLE
-75.24289185271259,39.9199429890725,INDIVIDUAL ASSESSMENT MANAGER RESOURCE ACADEMY,PRIVATE,SPECIAL CENTER
-75.188334934496,39.932494849377704,MIRACLE TEMPLE CHRISTIAN ACADEMY,PRIVATE,UNGRADED
-75.17377344608849,39.9350877728229,TWENTY-FIRST CENTURY CHRISTIAN ACADEMY,PRIVATE,PRE-SCHOOL
-75.17274010026291,39.92701029503829,TRUE GOSPEL TABERNACLE LEARNING CENTER,PRIVATE,ELEMENTARY SCHOOL
-75.1776231145186,39.9223550899881,TRINITY CHRISTIAN SCHOOL,PRIVATE,PRE-SCHOOL
-75.0519777524597,40.0171561242336,TACONY ACADEMY CHARTER SCHOOL (HIGH SCHOOL),CHARTER,HIGH SCHOOL
-75.1742733665602,40.032021088952796,PENNSYLVANIA SCHOOL FOR THE DEAF,PRIVATE,ELEMENTARY/MIDDLE/HIGH
-75.2502436025245,39.9828301320367,OVERBROOK SCHOOL FOR BLIND,PRIVATE,ELEMENTARY/MIDDLE/HIGH
-75.1717305669048,39.9738716095096,GIRARD COLLEGE,PRIVATE,ELEMENTARY/MIDDLE/HIGH
-75.20675400667541,39.95003120483,THE CITY SCHOOL AT SPRUCE HILL,PRIVATE,ELEMENTARY SCHOOL
-75.1495820941383,40.0128546583531,NEW HOPE CHRISTIAN ACADEMY,PRIVATE,ELEMENTARY/MIDDLE/HIGH
-75.24074112005471,39.9800133475332,BRIDGE WAY SCHOOL,PRIVATE,UNGRADED
-75.18545430238741,40.0115588129095,SEEDLINGS EARLY CARE AND EDUCATION PROGRAM,PRIVATE,PRE-SCHOOL
-75.2529467642616,39.98828265843721,OVERBROOK PRESBYTERIAN CHURCH PRESCHOOL & KINDERGARTEN,PRIVATE,KINDERGARTEN
-75.0219914413197,40.10084784741171,ANN KIDS,PRIVATE,PRE-SCHOOL
-75.21479331989521,39.9980066112221,METHODIST SERVICES FOR CHILDREN AND FAMILIES,PRIVATE,KINDERGARTEN
-75.1476796206116,40.0517474803904,GENERAL LOUIS WAGNER SCHOOL,DISTRICT,MIDDLE SCHOOL
-75.1677006005967,39.9649193905508,LAURA W. WARING SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.0264438820433,40.1061889021234,GEORGE WASHINGTON HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.1179690005233,40.0354790003559,"GROVER WASHINGTON, JR. SCHOOL",DISTRICT,MIDDLE SCHOOL
-75.2111790003158,39.9662060001425,MARTHA WASHINGTON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1046199755251,39.9962495452552,JOHN H. WEBSTER SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.1393219482426,39.986500511555796,JOHN WELSH SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.2196540004072,39.9581100002233,WEST PHILADELPHIA HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.0056580001061,40.113832000405395,"MATHEMATICS, SCIENCE, AND TECHNOLOGY COMMUNITY CHARTER SCHOOL (MAST)",CHARTER,ELEMENTARY/MIDDLE/HIGH
-75.11288323787271,39.9861681881833,MEMPHIS STREET ACADEMY CHARTER SCHOOL AT J.P. JONES,CHARTER,MIDDLE SCHOOL
-75.1503548576602,40.0114244169392,MULTICULTURAL ACADEMY CHARTER SCHOOL,CHARTER,HIGH SCHOOL
-75.0241869994173,40.0350700003237,NEW FOUNDATIONS CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE/HIGH
-75.07116799946509,40.0556810001246,NORTHEAST HIGH SCHOOL EOP,DISTRICT,HIGH SCHOOL
-75.09472677694549,40.020359992596,NORTHWOOD ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.14436445680231,39.9582846090489,OIC CADI,CONTRACTED,HIGH SCHOOL
-75.15647125520358,40.0559490453277,OMBUDSMAN NORTHWEST,CONTRACTED,HIGH SCHOOL
-75.2290849297002,39.9225159098781,ONE BRIGHT RAY - ELMWOOD CAMPUS,CONTRACTED,HIGH SCHOOL
-75.1380387298821,39.9941802907534,ONE BRIGHT RAY - FAIRHILL CAMPUS,CONTRACTED,HIGH SCHOOL
-75.10560096025,40.005280000429394,ONE BRIGHT RAY - SIMPSON CAMPUS,CONTRACTED,HIGH SCHOOL
-75.13614882967642,39.994280609715794,PAN AMERICAN ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.01968899987959,40.032021000139,PENNYPACK HOUSE SCHOOL,DISTRICT,HIGH SCHOOL
-75.0576232526914,40.095733370402996,JOSEPH GREENBERG SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1773920597576,39.9522723404091,ALBERT M. GREENFIELD SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1268052651981,39.981140050871794,HORATIO B. HACKETT SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.2355430002609,39.9554380004194,ANDREW HAMILTON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-74.9891928924951,40.0673722988134,JOHN HANCOCK DEMONSTRATION SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.0745608096168,40.0129169394876,WARREN G. HARDING SCHOOL,DISTRICT,MIDDLE SCHOOL
-75.2305950800223,39.9473651699919,AVERY D. HARRINGTON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1449778336078,39.989245640073904,JOHN F. HARTRANFT SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1965877592889,40.0462577099047,CHARLES W. HENRY SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.22972700036999,39.9778519995755,EDWARD HESTON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.26632900052671,39.9754650001837,ROBERT E. LAMBERTON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.2527465374053,40.0623079436667,LANKENAU HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.05897600026279,40.0206480001596,HENRY W. LAWTON SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.2163470005439,39.9545149995956,HENRY C. LEA SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.0425259084579,40.0440889970966,ABRAHAM LINCOLN HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.189613639261,40.037084130489,ANNA L. LINGELBACH SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.2124358341207,39.9621847968885,ALAIN LOCKE SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.0236378955366,40.1140088382696,WILLIAM H. LOESCHE SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.1520599505873,40.0308530602314,JAMES LOGAN SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.2323731601081,39.940908229481,WILLIAM C. LONGSTRETH SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1288900618717,40.0404986265546,JAMES R. LOWELL SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.14585399985991,39.9727239996435,JAMES R. LUDLOW SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.0874911598763,40.0146703147194,JOHN MARSHALL SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.1345624646199,40.030180161725895,THURGOOD MARSHALL SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1120827629408,39.9924470150844,JULES E. MASTBAUM AREA VOCATIONAL TECHNICAL HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.16573278273201,39.963450899886496,JULIA R. MASTERMAN SCHOOL,DISTRICT,MIDDLE/HIGH
-75.0519203814907,40.0393418782801,MAYFAIR SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.152366532041,39.944598132546794,GENERAL GEORGE A. MCCALL SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1375739994297,40.015177999505894,ALEXANDER K. MCCLURE SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.1947652507936,39.966549632801296,MORTON MCMICHAEL SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1747000232622,40.0814117201095,JOHN F. MCCLOSKEY SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.21057963383271,39.9694921357831,EXCEL MIDDLE YEARS ACADEMY,CONTRACTED,MIDDLE SCHOOL
-75.0824061901107,40.0071999096149,FIRST PHILADELPHIA PREPARATORY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE/HIGH
-75.1561225600225,39.9589836872666,FOLK ARTS-CULTURAL TREASURES CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.1593020014646,39.9629032996421,BEN FRANKLIN HIGH SCHOOL EOP,DISTRICT,HIGH SCHOOL
-75.0666110006274,40.007337000264705,FRANKLIN TOWNE CHARTER HIGH SCHOOL,CHARTER,HIGH SCHOOL
-75.0747243393158,39.995515990391,FRANKLIN TOWNE CHARTER ELEMENTARY SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.17442258950321,39.9524728898904,FREIRE CHARTER SCHOOL,CHARTER,MIDDLE/HIGH
-75.2268583300137,39.9533269095201,GLOBAL LEADERSHIP ACADEMY AT HUEY,CHARTER,ELEMENTARY/MIDDLE
-75.1666280688128,39.9628357147828,GATEWAY TO COLLEGE - COMMUNITY COLLEGE OF PHILADELPHIA,CONTRACTED,HIGH SCHOOL
-75.2154352004794,39.9733595298884,GLOBAL LEADERSHIP ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.2339965194264,40.0430940771111,GREEN WOODS CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.2522655211722,39.973207434909206,HARAMBEE INSTITUTE OF SCIENCE AND TECHNOLOGY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.22644699973809,39.941562000234704,MASTERY CHARTER SCHOOL AT HARDY WILLIAMS,CHARTER,ELEMENTARY/MIDDLE/HIGH
-75.1547169995902,40.0494270004526,IMHOTEP INSTITUTE CHARTER HIGH SCHOOL,CHARTER,HIGH SCHOOL
-75.1690056208506,39.9449388777306,INDEPENDENCE CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.22581476055059,39.9373572697026,INDEPENDENCE CHARTER SCHOOL WEST,CHARTER,ELEMENTARY SCHOOL
-75.2121763121233,39.974994739212896,INQUIRY CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
-75.0440367105502,40.027482752961,KEYSTONE ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.2212001734954,39.9798733132881,KIPP DUBOIS CHARTER SCHOOL,CHARTER,HIGH SCHOOL
-75.15803900060841,39.9920380002474,KIPP PHILADELPHIA CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.2418442201685,39.9445319905671,KIPP WEST PHILADELPHIA CHARTER SCHOOL,CHARTER,MIDDLE SCHOOL
-75.2418442201685,39.9445319905671,KIPP WEST PHILADELPHIA PREPARATORY CHARTER SCHOOL,CHARTER,MIDDLE SCHOOL
-75.14384945957501,39.9638133696049,LABORATORY CHARTER SCHOOL OF COMMUNICATION AND LANGUAGES,CHARTER,ELEMENTARY/MIDDLE
-75.1118419996082,39.9942040000537,LIGUORI ACADEMY-FORTIS,CONTRACTED,HIGH SCHOOL
-75.1384436842674,40.0294118406759,LINDLEY ACADEMY CHARTER @ BIRNEY,CHARTER,ELEMENTARY/MIDDLE
-75.0941460000905,40.005757000077,MARIANA BRACETTI ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE/HIGH
-75.068004616039,40.0078451714652,MARITIME ACADEMY CHARTER SCHOOL (MACHS),CHARTER,ELEMENTARY/MIDDLE/HIGH
-75.04461415341999,40.0173533250449,MAST COMMUNITY CHARTER SCHOOL II,CHARTER,ELEMENTARY SCHOOL
-75.1587214712667,40.010932227551706,MASTERY CHARTER SCHOOL AT CLEVELAND,CHARTER,ELEMENTARY/MIDDLE
-75.15064316588659,39.995794591002294,MASTERY CHARTER SCHOOL AT CLYMER,CHARTER,ELEMENTARY SCHOOL
-75.1560932326435,40.0142103099922,MASTERY CHARTER SCHOOL AT GRATZ,CHARTER,MIDDLE/HIGH
-75.2358135510795,39.9488172192121,MASTERY CHARTER SCHOOL AT HARRITY,CHARTER,ELEMENTARY/MIDDLE
-75.2312923026131,39.9856077131825,MASTERY CHARTER SCHOOL AT MANN,CHARTER,ELEMENTARY SCHOOL
-75.1614239994098,40.0482079997674,MASTERY CHARTER SCHOOL AT PASTORIUS,CHARTER,ELEMENTARY/MIDDLE
-75.1807087298016,40.0321362513943,MASTERY CHARTER SCHOOL AT PICKETT,CHARTER,MIDDLE/HIGH
-75.19364119318149,39.9601485007694,SAMUEL POWEL SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.1495605206067,40.0477074202454,PRINCE HALL SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.1796089993787,40.00850399955,A. PHILIP RANDOLPH CAREER AND TECHNICAL HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.05809164367491,40.05870108489871,RHAWNHURST SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.2200629999175,39.967339000173,JAMES RHOADS SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.17812978952941,40.0027559402936,E. WASHINGTON RHODES SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.11049099939291,39.983496000305706,RICHMOND SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.20553688267421,39.956971917992,PAUL ROBESON HIGH SCHOOL FOR HUMAN SERVICES,DISTRICT,HIGH SCHOOL
-75.17505705050701,40.0482382288608,THEODORE ROOSEVELT SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1485660747121,40.058749817373794,WILLIAM ROWEN SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.22282105185549,40.037620648688396,ROXBOROUGH HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.2215169826907,40.0493725691184,WALTER B. SAUL HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.2385940503104,39.957593539991606,WILLIAM L. SAYRE HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.2423345795802,39.986210584283704,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,DISTRICT,MIDDLE/HIGH
-75.1626167526329,39.96122417056171,SCIENCE LEADERSHIP ACADEMY,DISTRICT,HIGH SCHOOL
-75.19455964495859,39.9559095512984,SCIENCE LEADERSHIP ACADEMY MIDDLE SCHOOL,DISTRICT,MIDDLE SCHOOL
-75.1508410271532,39.9188677524905,GEORGE W. SHARSWOOD SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.2385430006572,40.051478000081204,SHAWMONT SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.13162999989679,39.9936510000805,ISAAC A. SHEPPARD SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.1142247624076,39.9995819317837,PHILIP H. SHERIDAN SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.0647249997291,40.044644000051605,SOLOMON SOLIS-COHEN SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.16910650068891,39.9238987005212,SOUTH PHILADELPHIA HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.1602420630565,39.9258947201294,SOUTHWARK SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1561404206783,39.965161549612496,SPRING GARDEN SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.0723293598172,40.037561420090604,GILBERT SPRUANCE SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.17101700037891,39.9405029995584,EDWIN M. STANTON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.0851120000085,40.011752000034704,ALLEN M. STEARNE SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1568906403195,40.018795019943106,EDWARD T. STEEL SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1840246403444,39.9907437096304,STRAWBERRY MANSION HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.0669073551768,40.015961998383005,JAMES J. SULLIVAN SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.0139886292903,40.092109300028795,SWENSON ARTS AND TECHNOLOGY HIGH SCHOOL,DISTRICT,HIGH SCHOOL
-75.1548177713478,39.917126759721,JOHN H. TAGGART SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.1381404267349,40.007070886922705,BAYARD TAYLOR SCHOOL,DISTRICT,ELEMENTARY SCHOOL
-75.1297359997178,40.0068189997667,THE LINC,DISTRICT,HIGH SCHOOL
-75.14625600019629,39.981982999787704,THE U SCHOOL,DISTRICT,HIGH SCHOOL
-75.2185532904991,39.9553058896276,THE WORKSHOP SCHOOL,DISTRICT,HIGH SCHOOL
-75.232358071053,39.921391409474396,WILLIAM T. TILDEN SCHOOL,DISTRICT,MIDDLE SCHOOL
-75.15277225448541,39.9339414927683,VARE-WASHINGTON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
-75.17418599967671,39.976324999672705,VAUX HIGH SCHOOL: A BIG PICTURE,DISTRICT,HIGH SCHOOL
-75.16067476933041,39.9681014097758,PEOPLE FOR PEOPLE CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE/HIGH
-75.2157262402775,39.9613656502929,PHILADELPHIA JUVENILE JUSTICE SERVICES CENTER SCHOOL,DISTRICT,MIDDLE/HIGH
-75.1262885746348,40.015045286123204,PHILADELPHIA LEARNING ACADEMY NORTH,DISTRICT,HIGH SCHOOL
-75.2104489222594,39.969457749436295,PHILADELPHIA LEARNING ACADEMY SOUTH,DISTRICT,HIGH SCHOOL
-75.1263642700001,40.015203576226504,PLA NORTH - HUNTING PARK EOP,DISTRICT,HIGH SCHOOL
-75.2104630526842,39.9695317339484,PHILADELPHIA LEANING ACADEMY SOUTH EOP,DISTRICT,HIGH SCHOOL
-75.1715085546065,39.917825753986,PHILADELPHIA PERFORMING ARTS: A STRING THEORY CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
-75.0107192399688,40.1023905842757,PHILADELPHIA ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
-75.0865964137304,40.0248040558452,THE PHILADELPHIA CHARTER SCHOOL FOR ARTS AND SCIENCES,CHARTER,ELEMENTARY/MIDDLE
-75.1651108195508,39.9506078902696,PHILADELPHIA ELECTRICAL AND TECHNOLOGY CHARTER SCHOOL,CHARTER,HIGH SCHOOL
-75.2451532706774,39.9165643695892,PHILADELPHIA MONTESSORI CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
-75.15872099941821,39.972966000493,PHILADELPHIA OIC WORKFORCE ACADEMY,CONTRACTED,HIGH SCHOOL
-75.186656859591,39.9284535503733,"PREPARATORY CHARTER SCHOOL OF MATHEMATICS, SCIENCE, TECHNOLOGY AND CAREERS",CHARTER,HIGH SCHOOL
