lat,lng,name,type,grade
40.05870108489871,-75.05809164367491,RHAWNHURST SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.967339000173,-75.2200629999175,JAMES RHOADS SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.0027559402936,-75.17812978952941,E. WASHINGTON RHODES SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.983496000305706,-75.11049099939291,RICHMOND SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.956971917992,-75.20553688267421,PAUL ROBESON HIGH SCHOOL FOR HUMAN SERVICES,DISTRICT,HIGH SCHOOL
40.0482382288608,-75.17505705050701,THEODORE ROOSEVELT SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.058749817373794,-75.1485660747121,WILLIAM ROWEN SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.037620648688396,-75.22282105185549,ROXBOROUGH HIGH SCHOOL,DISTRICT,HIGH SCHOOL
40.0493725691184,-75.2215169826907,WALTER B. SAUL HIGH SCHOOL,DISTRICT,HIGH SCHOOL
39.957593539991606,-75.2385940503104,WILLIAM L. SAYRE HIGH SCHOOL,DISTRICT,HIGH SCHOOL
39.986210584283704,-75.2423345795802,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,DISTRICT,MIDDLE/HIGH
39.96122417056171,-75.1626167526329,SCIENCE LEADERSHIP ACADEMY,DISTRICT,HIGH SCHOOL
39.9559095512984,-75.19455964495859,SCIENCE LEADERSHIP ACADEMY MIDDLE SCHOOL,DISTRICT,MIDDLE SCHOOL
39.9188677524905,-75.1508410271532,GEORGE W. SHARSWOOD SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.051478000081204,-75.2385430006572,SHAWMONT SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9936510000805,-75.13162999989679,ISAAC A. SHEPPARD SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.9995819317837,-75.1142247624076,PHILIP H. SHERIDAN SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.044644000051605,-75.0647249997291,SOLOMON SOLIS-COHEN SCHOOL,DISTRICT,ELEMENTARY SCHOOL
39.9238987005212,-75.16910650068891,SOUTH PHILADELPHIA HIGH SCHOOL,DISTRICT,HIGH SCHOOL
39.9258947201294,-75.1602420630565,SOUTHWARK SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.965161549612496,-75.1561404206783,SPRING GARDEN SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.037561420090604,-75.0723293598172,GILBERT SPRUANCE SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9405029995584,-75.17101700037891,EDWIN M. STANTON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.011752000034704,-75.0851120000085,ALLEN M. STEARNE SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.018795019943106,-75.1568906403195,EDWARD T. STEEL SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9907437096304,-75.1840246403444,STRAWBERRY MANSION HIGH SCHOOL,DISTRICT,HIGH SCHOOL
40.015961998383005,-75.0669073551768,JAMES J. SULLIVAN SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.092109300028795,-75.0139886292903,SWENSON ARTS AND TECHNOLOGY HIGH SCHOOL,DISTRICT,HIGH SCHOOL
39.917126759721,-75.1548177713478,JOHN H. TAGGART SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
40.007070886922705,-75.1381404267349,BAYARD TAYLOR SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.0068189997667,-75.1297359997178,THE LINC,DISTRICT,HIGH SCHOOL
39.981982999787704,-75.14625600019629,THE U SCHOOL,DISTRICT,HIGH SCHOOL
39.9553058896276,-75.2185532904991,THE WORKSHOP SCHOOL,DISTRICT,HIGH SCHOOL
39.921391409474396,-75.232358071053,WILLIAM T. TILDEN SCHOOL,DISTRICT,MIDDLE SCHOOL
39.9339414927683,-75.15277225448541,VARE-WASHINGTON SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.976324999672705,-75.17418599967671,VAUX HIGH SCHOOL: A BIG PICTURE,DISTRICT,HIGH SCHOOL
39.9681014097758,-75.16067476933041,PEOPLE FOR PEOPLE CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE/HIGH
39.9613656502929,-75.2157262402775,PHILADELPHIA JUVENILE JUSTICE SERVICES CENTER SCHOOL,DISTRICT,MIDDLE/HIGH
40.015045286123204,-75.1262885746348,PHILADELPHIA LEARNING ACADEMY NORTH,DISTRICT,HIGH SCHOOL
39.969457749436295,-75.2104489222594,PHILADELPHIA LEARNING ACADEMY SOUTH,DISTRICT,HIGH SCHOOL
40.015203576226504,-75.1263642700001,PLA NORTH - HUNTING PARK EOP,DISTRICT,HIGH SCHOOL
39.9695317339484,-75.2104630526842,PHILADELPHIA LEANING ACADEMY SOUTH EOP,DISTRICT,HIGH SCHOOL
39.917825753986,-75.1715085546065,PHILADELPHIA PERFORMING ARTS: A STRING THEORY CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
40.1023905842757,-75.0107192399688,PHILADELPHIA ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
40.0248040558452,-75.0865964137304,THE PHILADELPHIA CHARTER SCHOOL FOR ARTS AND SCIENCES,CHARTER,ELEMENTARY/MIDDLE
39.9506078902696,-75.1651108195508,PHILADELPHIA ELECTRICAL AND TECHNOLOGY CHARTER SCHOOL,CHARTER,HIGH SCHOOL
39.9165643695892,-75.2451532706774,PHILADELPHIA MONTESSORI CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
39.972966000493,-75.15872099941821,PHILADELPHIA OIC WORKFORCE ACADEMY,CONTRACTED,HIGH SCHOOL
39.9284535503733,-75.186656859591,"PREPARATORY CHARTER SCHOOL OF MATHEMATICS, SCIENCE, TECHNOLOGY AND CAREERS",CHARTER,HIGH SCHOOL
39.961021589463,-75.1626440495439,RE-ENGAGEMENT CENTER,DISTRICT,HIGH SCHOOL
39.9283012471819,-75.21864801323599,RICHARD ALLEN PREPARATORY CHARTER SCHOOL,CHARTER,MIDDLE SCHOOL
39.955949219512206,-75.17155063941871,RUSSELL BYERS CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
39.9870820002733,-75.1286410006265,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE/HIGH
39.9238987005212,-75.16910650068891,SOUTH PHILADELPHIA HIGH SCHOOL EOP,DISTRICT,HIGH SCHOOL
39.918098999539396,-75.24260000007651,SOUTHWEST LEADERSHIP ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
40.0668422196512,-75.0659835301482,TACONY ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE/HIGH
39.986869000552,-75.1556690000409,TECH FREIRE CHARTER SCHOOL,CHARTER,HIGH SCHOOL
39.9351772246149,-75.197671839423,UNIVERSAL CHARTER SCHOOL AT ALCORN,CHARTER,ELEMENTARY/MIDDLE
39.933736999621296,-75.1985900006054,UNIVERSAL CHARTER SCHOOL AT AUDENRIED,CHARTER,HIGH SCHOOL
39.9737390002601,-75.2360200003693,UNIVERSAL CHARTER SCHOOL AT BLUFORD,CHARTER,ELEMENTARY SCHOOL
39.9653360307318,-75.23283328743541,UNIVERSAL CHARTER SCHOOL AT DAROFF,CHARTER,ELEMENTARY/MIDDLE
40.0343720781628,-75.10517219295659,UNIVERSAL CHARTER SCHOOL AT CREIGHTON,CHARTER,ELEMENTARY/MIDDLE
39.9408997340373,-75.16769048137179,UNIVERSAL INSTITUTE CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
39.9258369996165,-75.1857069997691,UNIVERSAL CHARTER SCHOOL AT VARE,CHARTER,MIDDLE SCHOOL
40.0595120027579,-75.1634134086327,WEST OAK LANE CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
39.9706669997453,-75.2541110000342,WEST PHILADELPHIA ACHIEVEMENT CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
40.015632888510495,-75.1725947322583,WISSAHICKON CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
39.9944187396555,-75.15407588383509,YES PHILLY,CONTRACTED,HIGH SCHOOL
39.9676992367932,-75.1481782936474,YOUNG SCHOLARS CHARTER SCHOOL,CHARTER,MIDDLE SCHOOL
39.9729064903214,-75.15863286979659,YOUTHBUILD PHILADELPHIA CHARTER SCHOOL,CHARTER,HIGH SCHOOL
40.0367059998385,-75.1465980005368,WIDENER MEMORIAL SCHOOL,DISTRICT,ELEMENTARY/MIDDLE/HIGH
39.993064999902295,-75.1159069996727,FRANCES E. WILLARD SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.052367000051,-75.06908599949391,WOODROW WILSON SCHOOL,DISTRICT,MIDDLE SCHOOL
39.9902712210442,-75.17749652266241,RICHARD R. WRIGHT SCHOOL,DISTRICT,ELEMENTARY SCHOOL
40.030112192688996,-75.0753711743273,WILLIAM H. ZIEGLER SCHOOL,DISTRICT,ELEMENTARY/MIDDLE
39.9842960004937,-75.24785999992609,AD PRIMA CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
39.9797945941307,-75.1654522632145,ALLIANCE FOR PROGRESS CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
40.0131215386459,-75.13085307587141,ANTONIA PANTOJA CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
39.948891999853295,-75.1522490007144,ARCHITECTURE AND DESIGN CHARTER SCHOOL,CHARTER,HIGH SCHOOL
39.9987298917836,-75.1256444420555,ASPIRA CHARTER SCHOOL AT STETSON,CHARTER,MIDDLE SCHOOL
40.028771999608004,-75.1238079996346,ASPIRA CHARTER SCHOOL AT OLNEY,CHARTER,HIGH SCHOOL
39.966964840481296,-75.2048709297786,BELMONT CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
39.9517255800874,-75.2337485096097,BOYS LATIN OF PHILADELPHIA CHARTER SCHOOL,CHARTER,MIDDLE/HIGH
39.9781339996112,-75.17765799945009,CAMELOT ACADEMY,CONTRACTED,MIDDLE/HIGH
40.0152398523788,-75.126608154384,CAMELOT ACADEMY EAST,CONTRACTED,MIDDLE/HIGH
39.9388824975157,-75.158411634008,CHRISTOPHER COLUMBUS CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
40.004662849384296,-75.1066906108873,COMMUNITY ACADEMY OF PHILADELPHIA CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE/HIGH
40.014578926312794,-75.1260895594674,CROSSROADS AT HUNTING PARK,DISTRICT,ELEMENTARY SCHOOL
39.9694040511869,-75.21052314046791,CROSSROADS ACCELERATED ACADEMY,DISTRICT,MIDDLE SCHOOL
40.0466708333372,-75.1219290034388,EUGENIO MARIA DE HOSTOS CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
39.9773479800017,-75.2140545615316,DISCOVERY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE
39.9845943708891,-75.1695746497401,MASTERY CHARTER SCHOOL AT DOUGLASS,CHARTER,ELEMENTARY/MIDDLE
40.0118087789564,-75.09093921207099,EL CENTRO DE ESTUDIANTES (BIG PICTURE),CONTRACTED,HIGH SCHOOL
40.0149395009862,-75.13265046548,ESPERANZA ACADEMY CHARTER SCHOOL,CHARTER,ELEMENTARY/MIDDLE/HIGH
39.9781339996112,-75.17765799945009,EXCEL ACADEMY NORTH,CONTRACTED,HIGH SCHOOL
40.0260814303115,-75.1025194403922,EXCEL ACADEMY SOUTH,CONTRACTED,HIGH SCHOOL
40.01978599996121,-75.0738919997681,MASTERY CHARTER SCHOOL AT SMEDLEY,CHARTER,ELEMENTARY SCHOOL
40.0332039453118,-75.1667263269867,MASTERY CHARTER SCHOOL AT WISTER,CHARTER,ELEMENTARY SCHOOL
39.94952698141171,-75.14701419190821,MASTERY CHARTER SCHOOL AT LENFEST,CHARTER,MIDDLE/HIGH
39.9757989997203,-75.2284370007218,MASTERY CHARTER SCHOOL AT SHOEMAKER,CHARTER,MIDDLE/HIGH
39.9146709594964,-75.16364675133929,MASTERY CHARTER SCHOOL AT THOMAS CAMPUS,CHARTER,ELEMENTARY/MIDDLE/HIGH
39.9611519963734,-75.1609555297349,"MATH, CIVICS AND SCIENCES CHARTER SCHOOL",CHARTER,ELEMENTARY/MIDDLE/HIGH
39.9901626275161,-75.1840666905311,ONE BRIGHT RAY MANSION,CONTRACTED,HIGH SCHOOL
39.9901588960822,-75.18398391217609,ONE BRIGHT RAY MANSION EVENING,CONTRACTED,HIGH SCHOOL
39.9978241322615,-75.1015600584926,DEEP ROOTS CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
40.0136391676965,-75.15609365037491,MASTERY PREP ELEMENTARY CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
39.979860834837396,-75.2212022880132,KIPP WEST PHILADELPHIA CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
39.9920380002474,-75.15803900060841,KIPP NORTH PHILADELPHIA CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
40.1095825198707,-74.9916731583083,MAST III CHARTER SCHOOL,CHARTER,ELEMENTARY SCHOOL
40.012035034305896,-75.1833101324273,PHILADELPHIA HEBREW CHARTER,CHARTER,ELEMENTARY SCHOOL
39.9202573448979,-75.1702381154842,PHILADELPHIA PERFORMING ARTS CHARTER: STRING THEORY (E. CAMPUS),CHARTER,ELEMENTARY SCHOOL
