name,lat,lng,category,mode,dist,time
Irish and Scottish Immigration Memorials,39.947932,-75.14235,recreation,bicycle,1.64,12.75
Michael Foglietta Plaza,39.944844,-75.143569,recreation,bicycle,1.81,13.65
Michael Foglietta Plaza,39.944844,-75.143569,recreation,bicycle,1.81,13.65
Aviator Park,39.957903,-75.171749,recreation,bicycle,0.73,6.23
Sister Cities Park,39.958033,-75.170005,recreation,bicycle,0.61,5.52
Cret Park,39.955531,-75.166714,recreation,bicycle,0.59,4.77
Torun Triangle,39.956762,-75.168436,recreation,bicycle,0.56,5.55
Binswanger Triangle,39.960951,-75.175208,recreation,bicycle,1.07,8.77
Sister Cities Park,39.958033,-75.170005,recreation,bicycle,0.61,5.52
Reliance Triangle,39.967196,-75.178937,recreation,bicycle,1.44,12.4
Galusha Pennypacker Park,39.95825,-75.16935699999998,recreation,bicycle,0.6,5.43
Shakespeare Park,39.959039000000004,-75.17095400000002,recreation,bicycle,0.74,6.87
Ben-Gurion Place,39.951605,-75.148538,recreation,bicycle,1.42,10.48
Commerce Street Walk,39.951169,-75.146651,recreation,bicycle,1.53,13.67
Waverly Street Community Garden,39.944711,-75.161022,recreation,bicycle,0.93,7.95
Sartain Garden,39.947835999999995,-75.16033,recreation,bicycle,0.72,5.65
South Street Community Garden,39.94271,-75.156719,recreation,bicycle,1.3,9.9
Vine Street Park (95),39.957053,-75.157503,recreation,bicycle,1.2,9.23
Vine Street Park (95),39.957053,-75.157503,recreation,bicycle,1.2,9.23
Vine Street Park (95),39.957053,-75.157503,recreation,bicycle,1.2,9.23
Basilica Green,39.957128999999995,-75.168461,recreation,bicycle,0.53,4.8
17th and Carpenter Play Lot,39.939968,-75.1715,recreation,bicycle,0.86,7.12
Rail Park,39.959922999999996,-75.15885,recreation,bicycle,1.29,11.6
Trader Joe's,39.9541809,-75.17597020000002,supermarket,pedestrian,0.55,14.85
Rittenhouse Market,39.9478562,-75.1709777,supermarket,pedestrian,0.16,4.6
Food & Friends,39.9482565,-75.17419699999998,supermarket,pedestrian,0.29,8.08
Spruce Market,39.9474662,-75.16744729999998,supermarket,pedestrian,0.35,9.7
7-Eleven,39.9547354,-75.168516,supermarket,pedestrian,0.42,11.55
Target Grocery,39.951674800000006,-75.17225400000002,supermarket,pedestrian,0.19,5.3
Whole Foods Market,39.962951200000006,-75.1742385,supermarket,bicycle,1.12,9.85
Trader Joe's,39.9541809,-75.17597020000002,supermarket,bicycle,0.62,4.82
The Fresh Grocer of Grays Ferry,39.940348,-75.19336120000001,supermarket,bicycle,1.75,13.83
Whole Foods Market,39.9428511,-75.1577303,supermarket,bicycle,1.23,9.12
Park Town place,39.9607377,-75.1770465,supermarket,bicycle,1.12,8.73
Grassia’s Italian Market Spice Company,39.93768060000001,-75.157979,supermarket,bicycle,1.61,13.08
Grocery,39.9504544,-75.16166120000003,supermarket,bicycle,0.59,5.1
Family Dollar,39.9706831,-75.1601151,supermarket,bicycle,1.8,14.85
Hung Vuong Supermarket,39.93654730000001,-75.16271970000003,supermarket,bicycle,1.52,11.27
Rittenhouse Market,39.9478562,-75.1709777,supermarket,bicycle,0.4,3.03
Rowhouse Grocery,39.9264115,-75.17470589999998,supermarket,bicycle,1.85,14.65
Family Dollar,39.9348157,-75.178934,supermarket,bicycle,1.28,12.15
South Square Market,39.94558299999999,-75.179406,supermarket,bicycle,0.85,6.9
"Felix Supermarket, Inc.",39.9312726,-75.1834427,supermarket,bicycle,1.84,14.63
Family Dollar,39.93814229999999,-75.17191199999998,supermarket,bicycle,1.01,8.5
Olde City Food Market,39.9497429,-75.1440556,supermarket,bicycle,1.61,11.7
Food & Friends,39.9482565,-75.17419699999998,supermarket,bicycle,0.31,3.83
Point Save Super Market,39.9363079,-75.17757499999998,supermarket,bicycle,1.16,11.48
Klein's Supermarket,39.96700209999999,-75.17765729999998,supermarket,bicycle,1.51,12.12
Spruce Market,39.9474662,-75.16744729999998,supermarket,bicycle,0.54,4.0
El Paisano Supermarket #1,39.9321626,-75.16081729999998,supermarket,bicycle,1.91,14.07
Tienda El Paisano,39.9322071,-75.1603071,supermarket,bicycle,1.94,14.92
Supermarket,39.9344006,-75.1541208,supermarket,bicycle,1.98,14.98
Sprouts Farmers Market,39.9391344,-75.16810749999998,supermarket,bicycle,1.05,8.33
Herbology,39.935146,-75.15668000000002,supermarket,bicycle,1.83,14.23
Target Grocery,39.9603326,-75.1476725,supermarket,bicycle,2.02,14.92
Target Grocery,39.9499352,-75.1599648,supermarket,bicycle,0.69,5.22
Heng Fa food market,39.9543959,-75.15620369999998,supermarket,bicycle,1.14,9.63
7-Eleven,39.9547354,-75.168516,supermarket,bicycle,0.42,5.35
Target Grocery,39.951674800000006,-75.17225400000002,supermarket,bicycle,0.19,2.72
Trader Joe's,39.9541911,-75.16243349999998,supermarket,bicycle,0.79,6.45
Trebol Supermarket,39.9620554,-75.15744720000002,supermarket,bicycle,1.7,13.73
ALDI,39.96596789999999,-75.159565,supermarket,bicycle,1.63,13.05
Sofitel Philadelphia at Rittenhouse Square,39.9507723,-75.1690167,restaurant,pedestrian,0.14,4.0
The Rittenhouse Hotel,39.949831,-75.1732573,restaurant,pedestrian,0.17,4.67
The Capital Grille,39.9507554,-75.1637453,restaurant,pedestrian,0.47,12.87
McGillin's Olde Ale House,39.9501768,-75.1626101,restaurant,pedestrian,0.51,14.18
Village Whiskey,39.9513999,-75.17377379999998,restaurant,pedestrian,0.24,6.58
El Vez,39.94970199999999,-75.1617703,restaurant,pedestrian,0.54,14.53
City Tap House Logan Square,39.9559106,-75.169578,restaurant,pedestrian,0.41,11.1
Parc,39.94912219999999,-75.170749,restaurant,pedestrian,0.06,1.58
Monk's Cafe,39.947701,-75.16812399999998,restaurant,pedestrian,0.3,8.48
Vernick Food & Drink,39.9508618,-75.1748874,restaurant,pedestrian,0.24,6.63
Lucky Strike Philadelphia,39.9503667,-75.16324200000003,restaurant,pedestrian,0.49,13.58
Chima Steakhouse,39.95476499999999,-75.17267109999997,restaurant,pedestrian,0.45,12.37
The Dandelion,39.9510075,-75.1707493,restaurant,pedestrian,0.08,2.22
Time,39.95003699999999,-75.16251290000002,restaurant,pedestrian,0.49,13.38
Butcher and Singer,39.9489949,-75.1663033,restaurant,pedestrian,0.31,8.57
Tinto,39.95151060000001,-75.1737407,restaurant,pedestrian,0.24,6.9
Pagano's Market and Bar,39.95396799999999,-75.17356099999998,restaurant,pedestrian,0.42,11.47
HipCityVeg,39.9507609,-75.17039759999999,restaurant,pedestrian,0.06,1.48
Shake Shack,39.9511265,-75.1738353,restaurant,pedestrian,0.22,6.2
Tir na nOg Irish Bar & Grill,39.95437099999999,-75.16672709999997,restaurant,pedestrian,0.48,13.15
Good Dog Bar,39.94875880000001,-75.1662235,restaurant,pedestrian,0.32,9.0
The Continental Mid-town,39.951903,-75.170445,restaurant,pedestrian,0.13,3.53
Howl at the Moon Philadelphia,39.94768699999999,-75.1665446,restaurant,pedestrian,0.38,10.5
Tsuki Sushi - Authentic Japanese Restaurant in Philadelphia，PA,39.9510933,-75.177133,restaurant,pedestrian,0.36,9.85
Devon Seafood Grill,39.9494863,-75.17063409999999,restaurant,pedestrian,0.04,1.2
Pyramid Club,39.95336,-75.16972870000002,restaurant,pedestrian,0.24,6.38
Fox & Hound,39.94731,-75.16655999999998,restaurant,pedestrian,0.4,11.15
Davio's Northern Italian Steakhouse,39.951001,-75.16874,restaurant,pedestrian,0.17,4.83
Fogo de Chão Brazilian Steakhouse,39.95091659999999,-75.1629711,restaurant,pedestrian,0.53,14.65
Helium Comedy Club - Philadelphia,39.9515214,-75.17473199999998,restaurant,pedestrian,0.29,7.98
Barbuzzo,39.95000699999999,-75.16215770000002,restaurant,pedestrian,0.51,13.9
Panda Express,39.95470299999999,-75.16849619999998,restaurant,pedestrian,0.38,10.48
Ruth's Chris Steak House,39.95295649999999,-75.1702986,restaurant,pedestrian,0.21,5.52
Max Brenner - Philadelphia,39.94903329999999,-75.1662583,restaurant,pedestrian,0.3,8.48
Au Bon Pain,39.95394769999999,-75.1747192,restaurant,pedestrian,0.48,13.02
Devil's Alley Bar & Grill,39.952118,-75.17221599999998,restaurant,pedestrian,0.22,6.03
R2L Restaurant,39.9518068,-75.1672031,restaurant,pedestrian,0.32,9.0
Sampan,39.9495449,-75.1622095,restaurant,pedestrian,0.5,13.82
PrimoHoagies,39.95236269999999,-75.1750177,restaurant,pedestrian,0.37,10.05
Pub & Kitchen,39.94565040000001,-75.1747723,restaurant,pedestrian,0.47,12.98
Alma de Cuba,39.95007830000001,-75.1685167,restaurant,pedestrian,0.12,3.5
Erawan Thai Cuisine,39.951795,-75.17819490000002,restaurant,pedestrian,0.48,12.95
Coventry Deli,39.953289,-75.17364479999998,restaurant,pedestrian,0.37,10.08
Di Bruno Bros.,39.9513713,-75.1700434,restaurant,pedestrian,0.14,3.82
Audrey Claire,39.94828370000001,-75.17455199999998,restaurant,pedestrian,0.31,8.77
Tria Cafe Rittenhouse,39.95094810000001,-75.1704175,restaurant,pedestrian,0.07,1.82
Subway,39.9513298,-75.17767719999998,restaurant,pedestrian,0.41,11.6
Smiths Restaurant & Bar,39.9522612,-75.17173939999998,restaurant,pedestrian,0.23,6.45
Marathon Grill,39.9529865,-75.1712941,restaurant,pedestrian,0.28,7.9
El Rey,39.9522506,-75.17402890000002,restaurant,pedestrian,0.32,8.63
Starbucks,39.954724,-75.16668899999998,restaurant,pedestrian,0.52,14.1
Green Eggs Café,39.9482356,-75.16242129999998,restaurant,pedestrian,0.53,14.65
Fado Irish Pub,39.9483519,-75.16634470000002,restaurant,pedestrian,0.32,8.65
XIX (Nineteen) Restaurant,39.9490956,-75.16476759999998,restaurant,pedestrian,0.33,9.1
Pietro's Italian,39.9499611,-75.17002219999998,restaurant,pedestrian,0.05,1.42
The Black Sheep Pub & Restaurant,39.9484223,-75.1692901,restaurant,pedestrian,0.19,5.67
Tequilas Restaurant / Bar,39.94848700000001,-75.16805099999998,restaurant,pedestrian,0.23,6.22
Drinker's Pub,39.9521057,-75.17207259999998,restaurant,pedestrian,0.22,6.1
Entree BYOB,39.944008,-75.169139,restaurant,pedestrian,0.54,14.63
Mama's Vegetarian,39.9526891,-75.17347939999998,restaurant,pedestrian,0.33,9.3
Friday Saturday Sunday,39.94893560000001,-75.17597590000003,restaurant,pedestrian,0.35,9.85
Barclay Prime,39.9484864,-75.1707607,restaurant,pedestrian,0.12,3.52
Estia Restaurant,39.948459,-75.16525519999998,restaurant,pedestrian,0.37,10.15
Oyster House,39.9503308,-75.1666036,restaurant,pedestrian,0.27,7.53
Asia on the Parkway,39.95585199999999,-75.16828799999998,restaurant,pedestrian,0.49,13.28
Day by Day,39.95164060000001,-75.17568159999998,restaurant,pedestrian,0.34,9.35
Good Day Eatery & Specialty Sandwiches,39.95363270000001,-75.1695319,restaurant,pedestrian,0.3,8.1
Twenty Manning Grill,39.948613,-75.17403399999998,restaurant,pedestrian,0.26,7.72
White Dog Cafe,39.9535582,-75.1929054,restaurant,bicycle,1.27,11.22
Sofitel Philadelphia at Rittenhouse Square,39.9507723,-75.1690167,restaurant,bicycle,0.26,2.05
Zahav,39.9462581,-75.1453259,restaurant,bicycle,1.68,12.45
Sabrina's Cafe,39.9599691,-75.1906236,restaurant,bicycle,1.7,13.17
Sabrina's Cafe & Spencer's Too,39.960273,-75.16870639999998,restaurant,bicycle,0.74,6.98
Figs,39.9685125,-75.17855300000002,restaurant,bicycle,1.54,13.25
The Rittenhouse Hotel,39.949831,-75.1732573,restaurant,bicycle,0.18,1.63
World Cafe Live Philadelphia,39.9520673,-75.18517259999999,restaurant,bicycle,0.8,6.0
The Restaurant School at Walnut Hill College,39.9549347,-75.20741140000001,restaurant,bicycle,2.0,14.93
The Capital Grille,39.9507554,-75.1637453,restaurant,bicycle,0.47,3.67
Osteria,39.965029,-75.16105600000002,restaurant,bicycle,1.45,11.57
12th & Filbert,39.9531992,-75.160217,restaurant,bicycle,0.8,6.27
Jim's South St. (Jim's Steaks South Street),39.9415536,-75.14931340000003,restaurant,bicycle,1.7,12.63
Chipotle Mexican Grill,39.954101,-75.200795,restaurant,bicycle,1.64,12.13
McGillin's Olde Ale House,39.9501768,-75.1626101,restaurant,bicycle,0.57,4.52
Village Whiskey,39.9513999,-75.17377379999998,restaurant,bicycle,0.24,1.87
Jack's Firehouse,39.9670667,-75.1733,restaurant,bicycle,1.4,11.98
Pod,39.9539708,-75.19603699999998,restaurant,bicycle,1.44,10.8
Amada,39.948655,-75.14489300000002,restaurant,bicycle,1.49,10.87
El Vez,39.94970199999999,-75.1617703,restaurant,bicycle,0.79,5.95
City Tap House Logan Square,39.9559106,-75.169578,restaurant,bicycle,0.41,3.58
Parc,39.94912219999999,-75.170749,restaurant,bicycle,0.06,1.58
Morning Glory Diner,39.9408402,-75.15887029999998,restaurant,bicycle,1.32,10.45
Han Dynasty,39.956727,-75.19710400000002,restaurant,bicycle,1.68,12.77
Prohibition Taproom,39.961304,-75.15930999999998,restaurant,bicycle,1.32,10.53
Monk's Cafe,39.947701,-75.16812399999998,restaurant,bicycle,0.59,4.4
Vernick Food & Drink,39.9508618,-75.1748874,restaurant,bicycle,0.24,1.87
Sabrina's Cafe,39.9389267,-75.15827449999998,restaurant,bicycle,1.5,11.2
Green Eggs Cafe,39.931393,-75.166487,restaurant,bicycle,1.74,12.85
Lucky Strike Philadelphia,39.9503667,-75.16324200000003,restaurant,bicycle,0.55,4.22
Pizzeria Vetri,39.96089170000001,-75.17121390000001,restaurant,bicycle,0.87,7.75
City Tap House University City,39.95422979999999,-75.20148689999998,restaurant,bicycle,1.68,12.38
Talula's Garden,39.9472602,-75.15353470000002,restaurant,bicycle,1.12,8.88
Devil's Den,39.93574419999999,-75.16199509999998,restaurant,bicycle,1.57,11.52
Buddakan,39.9490386,-75.1471998,restaurant,bicycle,1.36,9.9
Chima Steakhouse,39.95476499999999,-75.17267109999997,restaurant,bicycle,0.45,3.9
Jones,39.9492661,-75.15248849999998,restaurant,bicycle,1.1,8.67
Cafe Lift,39.96044699999999,-75.15981,restaurant,bicycle,1.26,9.95
Rose Tattoo Cafe,39.960758,-75.1698569,restaurant,bicycle,0.83,8.33
Urban Saloon,39.9671692,-75.17291519999998,restaurant,bicycle,1.42,12.12
The Dandelion,39.9510075,-75.1707493,restaurant,bicycle,0.08,0.75
The Victor Café,39.93162999999999,-75.1663147,restaurant,bicycle,1.73,12.73
Time,39.95003699999999,-75.16251290000002,restaurant,bicycle,0.6,5.52
Shake Shack,39.9534403,-75.1883722,restaurant,bicycle,1.38,10.13
New Deck Tavern,39.95348170000001,-75.19261230000002,restaurant,bicycle,1.23,10.48
The Sidecar Bar & Grille,39.94182199999999,-75.17949300000002,restaurant,bicycle,1.04,8.65
Sitar India,39.9555123,-75.19858,restaurant,bicycle,1.65,12.33
The Bourse,39.94981020000001,-75.1475438,restaurant,bicycle,1.41,10.43
Butcher and Singer,39.9489949,-75.1663033,restaurant,bicycle,0.36,2.6
Zorba's Tavern,39.96715800000001,-75.17491600000002,restaurant,bicycle,1.44,12.47
Vetri Cucina,39.94672429999999,-75.1631704,restaurant,bicycle,0.67,6.32
Tinto,39.95151060000001,-75.1737407,restaurant,bicycle,0.24,1.95
Famous 4th Street Delicatessen,39.940482900000006,-75.14963259999998,restaurant,bicycle,1.78,13.3
Boot & Saddle,39.93685599999999,-75.1667638,restaurant,bicycle,1.31,9.72
Ralph's Italian Restaurant,39.9400584,-75.1578321,restaurant,bicycle,1.52,11.8
New Delhi Indian Restaurant,39.95539210000001,-75.2026195,restaurant,bicycle,1.82,14.8
Morimoto,39.9496528,-75.153275,restaurant,bicycle,1.04,7.5
Dunkin',39.96252570000001,-75.1636833,restaurant,bicycle,1.15,8.92
Cameron's Seafood,39.9707094,-75.1601089,restaurant,bicycle,1.8,14.87
Pagano's Market and Bar,39.95396799999999,-75.17356099999998,restaurant,bicycle,0.42,3.45
HipCityVeg,39.9507609,-75.17039759999999,restaurant,bicycle,0.06,0.42
Iztaccihuatl Restaurant,39.9352099,-75.15724800000002,restaurant,bicycle,1.82,14.2
Shake Shack,39.9511265,-75.1738353,restaurant,bicycle,0.22,1.78
Tir na nOg Irish Bar & Grill,39.95437099999999,-75.16672709999997,restaurant,bicycle,0.51,4.7
Good Dog Bar,39.94875880000001,-75.1662235,restaurant,bicycle,0.38,2.73
Landmark Americana University City,39.9559266,-75.19059,restaurant,bicycle,1.33,10.25
The Continental Mid-town,39.951903,-75.170445,restaurant,bicycle,0.13,1.0
Trio BYOB,39.9687674,-75.1807615,restaurant,bicycle,1.58,12.75
J & J Pizza,39.9343749,-75.1587416,restaurant,bicycle,1.81,14.32
QDOBA Mexican Eats,39.9531869,-75.2029737,restaurant,bicycle,1.8,13.4
Howl at the Moon Philadelphia,39.94768699999999,-75.1665446,restaurant,bicycle,0.46,3.32
Blarney Stone,39.9547693,-75.20101559999998,restaurant,bicycle,1.71,12.88
The Continental Restaurant and Martini Bar,39.94967860000001,-75.14355959999997,restaurant,bicycle,1.64,11.93
McCrossen's Tavern,39.9630934,-75.17092729999997,restaurant,bicycle,1.02,8.9
St. Stephen's Green,39.96455050000001,-75.1660753,restaurant,bicycle,1.15,11.4
Cavanaugh's Restaurant & Sports Bar,39.9545211,-75.19999809999999,restaurant,bicycle,1.66,12.95
Tsuki Sushi - Authentic Japanese Restaurant in Philadelphia，PA,39.9510933,-75.177133,restaurant,bicycle,0.36,2.77
Devon Seafood Grill,39.9494863,-75.17063409999999,restaurant,bicycle,0.04,1.33
Royal Tavern,39.9370051,-75.15449210000001,restaurant,bicycle,1.79,14.5
Chick-fil-A,39.9589223,-75.19066389999998,restaurant,bicycle,1.59,13.67
Pyramid Club,39.95336,-75.16972870000002,restaurant,bicycle,0.24,2.07
Fox & Hound,39.94731,-75.16655999999998,restaurant,bicycle,0.48,3.5
Davio's Northern Italian Steakhouse,39.951001,-75.16874,restaurant,bicycle,0.24,2.03
JG Domestic,39.9571241,-75.1821484,restaurant,bicycle,1.07,8.18
Hummus Grill,39.954356,-75.202162,restaurant,bicycle,1.75,13.82
Fogo de Chão Brazilian Steakhouse,39.95091659999999,-75.1629711,restaurant,bicycle,0.53,4.77
Cuba Libre Restaurant & Rum Bar - Philadelphia,39.9496092,-75.14393759999999,restaurant,bicycle,1.65,11.98
Yakitori Boy,39.9559412,-75.1572626,restaurant,bicycle,1.15,8.92
Umai Umai,39.964673,-75.17412999999998,restaurant,bicycle,1.2,11.07
King of Tandoor,39.9603572,-75.1692901,restaurant,bicycle,0.77,7.18
Helium Comedy Club - Philadelphia,39.9515214,-75.17473199999998,restaurant,bicycle,0.29,2.18
Fork,39.9500919,-75.14602370000001,restaurant,bicycle,1.5,10.87
Copabanana University City,39.9516164,-75.20332619999998,restaurant,bicycle,1.91,14.23
Vedge,39.9478911,-75.16138889999998,restaurant,bicycle,0.66,5.23
Barbuzzo,39.95000699999999,-75.16215770000002,restaurant,bicycle,0.62,6.03
Panda Express,39.95470299999999,-75.16849619999998,restaurant,bicycle,0.38,5.07
Bistro Romano,39.9419429,-75.14468690000002,restaurant,bicycle,1.95,14.72
Little Pete's,39.967080300000006,-75.17748259999998,restaurant,bicycle,1.52,12.18
City View Pizza and Grill,39.963068,-75.16444299999998,restaurant,bicycle,1.11,9.12
Ruth's Chris Steak House,39.95295649999999,-75.1702986,restaurant,bicycle,0.21,1.58
Max Brenner - Philadelphia,39.94903329999999,-75.1662583,restaurant,bicycle,0.36,2.58
VALANNI,39.94685,-75.162217,restaurant,bicycle,0.76,6.03
Allegro Pizza and Grill,39.9514814,-75.2029001,restaurant,bicycle,1.91,14.25
Sumo Sushi,39.94518389999999,-75.1628028,restaurant,bicycle,0.8,6.73
Greek Lady,39.95336010000001,-75.20295759999998,restaurant,bicycle,1.79,13.32
Circles Thai,39.93069920000001,-75.170757,restaurant,bicycle,1.68,13.08
Pagano's Pizzeria,39.9516506,-75.15267829999998,restaurant,bicycle,1.32,11.37
Starbucks,39.95302609999999,-75.19223149999998,restaurant,bicycle,1.18,9.3
Bibou,39.936868,-75.1564728,restaurant,bicycle,1.74,13.77
Boston Market,39.9556727,-75.20026170000001,restaurant,bicycle,1.77,13.75
Creperie Beau Monde & L'Etage,39.94127069999999,-75.152648,restaurant,bicycle,1.58,11.87
Kansai,39.963185,-75.16932709999998,restaurant,bicycle,1.14,9.83
Au Bon Pain,39.95394769999999,-75.1747192,restaurant,bicycle,0.48,4.37
Giovani Pizza,39.9515761,-75.1556396,restaurant,bicycle,0.98,7.28
Fare,39.967072,-75.17128100000002,restaurant,bicycle,1.36,12.38
The Twisted Tail,39.9418511,-75.14517769999998,restaurant,bicycle,1.94,14.52
Smokin' Betty's,39.9495556,-75.1589694,restaurant,bicycle,0.83,7.25
Jimmy John's,39.947789,-75.193297,restaurant,bicycle,1.52,11.28
Xochitl,39.94287420000001,-75.14564490000002,restaurant,bicycle,1.74,13.97
Ristorante Pesto,39.92635840000001,-75.1690562,restaurant,bicycle,2.02,14.63
Devil's Alley Bar & Grill,39.952118,-75.17221599999998,restaurant,bicycle,0.35,2.78
Bistrot La Minette,39.941312,-75.15229599999998,restaurant,bicycle,1.57,11.65
Pattaya Thai Cuisine,39.9555484,-75.2026616,restaurant,bicycle,1.89,14.28
FARMiCiA,39.9497062,-75.145652,restaurant,bicycle,1.51,11.13
La Calaca Feliz,39.9675162,-75.1760731,restaurant,bicycle,1.59,12.77
Marrakesh,39.9421039,-75.1495139,restaurant,bicycle,1.69,13.33
R2L Restaurant,39.9518068,-75.1672031,restaurant,bicycle,0.32,2.52
Baby Blues BBQ Philly,39.95348900000001,-75.192441,restaurant,bicycle,1.25,11.07
The Plough & the Stars,39.9486869,-75.1439231,restaurant,bicycle,1.59,11.93
Moriarty's Restaurant,39.94868579999999,-75.15981640000003,restaurant,bicycle,0.81,6.53
Papa John's Pizza,39.9551984,-75.2025639,restaurant,bicycle,1.81,14.45
Nam Phuong Restaurant,39.93652279999999,-75.16182309999998,restaurant,bicycle,1.58,11.75
Sampan,39.9495449,-75.1622095,restaurant,bicycle,0.72,5.88
PrimoHoagies,39.95236269999999,-75.1750177,restaurant,bicycle,0.48,4.37
Starbucks,39.96090900000001,-75.171453,restaurant,bicycle,0.86,7.63
Pub & Kitchen,39.94565040000001,-75.1747723,restaurant,bicycle,0.47,6.0
Hawthornes,39.94102309999999,-75.16085609999998,restaurant,bicycle,1.24,9.45
Campo's Philly Cheesesteaks,39.9498303,-75.14426379999998,restaurant,bicycle,1.6,11.92
Sazon Restaurant & Cafe,39.961849,-75.154375,restaurant,bicycle,1.66,13.52
Alma de Cuba,39.95007830000001,-75.1685167,restaurant,bicycle,0.18,2.43
Hard Rock Cafe,39.9521211,-75.15962270000001,restaurant,bicycle,0.77,6.58
Pizzeria Stella,39.9424247,-75.1456824,restaurant,bicycle,1.79,13.53
Spasso Italian Grill,39.948706,-75.142687,restaurant,bicycle,1.63,12.18
Nan Zhou Hand Drawn Noodle House,39.95520120000001,-75.1568535,restaurant,bicycle,1.12,8.75
Savas Brick Oven Pizza,39.958284,-75.19270300000002,restaurant,bicycle,1.74,13.25
Erawan Thai Cuisine,39.951795,-75.17819490000002,restaurant,bicycle,0.47,3.75
Coventry Deli,39.953289,-75.17364479999998,restaurant,bicycle,0.37,3.82
Mixto Restaurante,39.945192,-75.16105999999998,restaurant,bicycle,0.89,6.72
Di Bruno Bros.,39.9513713,-75.1700434,restaurant,bicycle,0.14,1.08
Shula's Steak House,39.956841,-75.16759700000001,restaurant,bicycle,0.58,5.12
Wawa,39.9510359,-75.19900159999997,restaurant,bicycle,1.7,12.78
Audrey Claire,39.94828370000001,-75.17455199999998,restaurant,bicycle,0.31,3.82
Pho Ha,39.93443679999999,-75.15416189999998,restaurant,bicycle,1.98,14.98
Tria Cafe Rittenhouse,39.95094810000001,-75.1704175,restaurant,bicycle,0.07,0.53
Sang Kee Peking Duck House,39.9564399,-75.1542511,restaurant,bicycle,1.39,10.8
Kite & Key,39.960356,-75.169675,restaurant,bicycle,0.79,7.32
Fez Moroccan Restaurant,39.9405556,-75.14583329999998,restaurant,bicycle,1.93,14.25
Subway,39.9513298,-75.17767719999998,restaurant,bicycle,0.41,3.4
Ekta Indian Cuisine,39.9551123,-75.20248609999999,restaurant,bicycle,1.8,14.32
Smiths Restaurant & Bar,39.9522612,-75.17173939999998,restaurant,bicycle,0.23,3.92
Smokey Joe's,39.953808,-75.202958,restaurant,bicycle,1.76,13.1
Au Bon Pain,39.9482231,-75.1963792,restaurant,bicycle,1.76,13.2
Tattooed Mom,39.9418757,-75.1518313,restaurant,bicycle,1.55,11.42
Tria Cafe Wash West,39.9466238,-75.16091390000003,restaurant,bicycle,0.77,6.08
OCF Coffee House,39.967147,-75.172299,restaurant,bicycle,1.47,12.57
Marathon Grill,39.9529865,-75.1712941,restaurant,bicycle,0.42,3.95
El Rey,39.9522506,-75.17402890000002,restaurant,bicycle,0.32,3.6
Starbucks,39.954724,-75.16668899999998,restaurant,bicycle,0.55,4.43
Green Eggs Café,39.9482356,-75.16242129999998,restaurant,bicycle,0.63,5.15
Ishkabibble's,39.9416636,-75.14879789999998,restaurant,bicycle,1.71,12.65
South Philly Bar & Grill,39.93341539999999,-75.1588527,restaurant,bicycle,1.95,14.97
Mamma Maria Ristorante Italiano,39.92914849999999,-75.16416600000002,restaurant,bicycle,2.01,15.0
Dutch Eating Place,39.9537339,-75.15909409999998,restaurant,bicycle,1.06,8.33
Fado Irish Pub,39.9483519,-75.16634470000002,restaurant,bicycle,0.4,3.08
Stateside,39.9301971,-75.163146,restaurant,bicycle,1.96,14.77
XIX (Nineteen) Restaurant,39.9490956,-75.16476759999998,restaurant,bicycle,0.44,3.27
Ed's Buffalo Wings & Pizza,39.95832899999999,-75.192871,restaurant,bicycle,1.73,13.2
Lorenzo and Sons Pizza,39.9415831,-75.1478374,restaurant,bicycle,1.76,13.02
Black N Brew,39.93027779999999,-75.16277779999999,restaurant,bicycle,1.96,14.93
Pietro's Italian,39.9499611,-75.17002219999998,restaurant,bicycle,0.05,1.52
La Famiglia Ristorante,39.9493909,-75.1423166,restaurant,bicycle,1.73,12.62
Oriental Chinese Restaurant,39.9279936,-75.1692692,restaurant,bicycle,1.93,14.02
Bonchon Philadelphia,39.95450199999999,-75.15699000000002,restaurant,bicycle,1.1,9.25
The Black Sheep Pub & Restaurant,39.9484223,-75.1692901,restaurant,bicycle,0.27,2.73
Paddy Whacks Irish Sports Pub - South Street,39.9410426,-75.14548459999997,restaurant,bicycle,1.89,14.02
Field House,39.95283149999999,-75.15896740000002,restaurant,bicycle,0.87,6.77
Bleu Martini,39.9493489,-75.14398249999998,restaurant,bicycle,1.66,12.1
Radicchio Cafe,39.956611,-75.14626190000001,restaurant,bicycle,1.9,14.98
Vietnam Restaurant,39.9563241,-75.157202,restaurant,bicycle,1.18,9.13
Saxbys University of Pennsylvania,39.95282320000001,-75.2030626,restaurant,bicycle,1.82,13.6
Fat Tuesday,39.94187529999999,-75.15025130000002,restaurant,bicycle,1.63,12.12
Abner's Cheesesteaks,39.955366700000006,-75.1988361,restaurant,bicycle,1.77,13.4
Villa di Roma,39.937943,-75.1582166,restaurant,bicycle,1.59,12.65
Race Street Cafe,39.9537089,-75.1434281,restaurant,bicycle,1.85,13.63
Wawa,39.9623542,-75.1730244,restaurant,bicycle,1.06,9.58
Tequilas Restaurant / Bar,39.94848700000001,-75.16805099999998,restaurant,bicycle,0.31,2.43
Dunkin',39.9531857,-75.193533,restaurant,bicycle,1.27,9.87
Drinker's Pub,39.9521057,-75.17207259999998,restaurant,bicycle,0.22,3.57
Entree BYOB,39.944008,-75.169139,restaurant,bicycle,0.62,5.4
